-87.87000261306764,61.552852697372444
-88.38049934387209,58.62210384368896
-89.94912384033204,56.08657089233398
-92.2804750061035,54.22219970703125
-94.98838077545166,52.91694152832031
-97.82393799781799,51.94601516723633
-100.7213780975342,51.182751197814945
-103.61006523132323,50.38399112701416
-106.4516549682617,49.386683502197265
-109.18745971679687,48.16053283691406
-111.77575164794922,46.659107818603516
-114.15132469177246,44.826337547302245
-116.13533538818358,42.586838226318356
-117.53268646240232,39.93641708374024
-118.21639038085937,37.029701538085945
-118.22746616363524,34.03474845886231
-117.58140625,31.107187500000002
-116.25369201660156,28.430086669921874
-114.35264663696289,26.13012908935547
-112.0360595703125,24.2256298828125
-109.41589965820313,22.753292236328125
-106.59190551757811,21.738907470703126
-103.65298370361327,21.147331848144532
-100.67433540344238,20.918435134887694
-97.67259266853333,20.995917663574218
-94.71081359863281,21.40248046875
-91.82179153442382,22.2055810546875
-89.09570056915283,23.457528076171876
-86.63928787231444,25.1639794921875
-84.49826538085938,27.286744537353513
-82.77295860290526,29.725099496841434
-81.58971282958984,32.46533969879151
-81.04800170898437,35.425493316650396
-82.43481760486961,37.06
-85.43399389669298,37.06
-87.98736713409424,36.60628372192383
-88.4562233352661,33.655028839111324
-89.77286575317382,30.959465942382813
-91.86007995605468,28.82245620727539
-94.49721435546874,27.42980041503906
-97.40797653198243,26.74611759185791
-100.40855041503906,26.594486541748047
-103.39315490722656,26.88370162963867
-106.24135147094725,27.771415824890134
-108.7042529296875,29.470383911132814
-110.4033544921875,31.904734497070315
-111.07495971679688,34.82116653442383
-110.6693408203125,37.77457885742187
-109.03031250000001,40.266171875
-106.63730407714846,42.05070404052735
-103.92939392089843,43.34905364990235
-101.11073848724365,44.3524506187439
-98.22245956420899,45.17075889587402
-95.3342578125,45.96146484375
-92.49680969238281,46.95251556396484
-89.76098876953125,48.18779663085938
-87.18456130981446,49.719922103881835
-84.86296844482422,51.59535320281982
-82.91071014404297,53.87600719451905
-81.5225341796875,56.52403503417968
-80.78747062683107,59.42629557609558
-80.67832412719727,62.41984104156494
-81.19503677368165,65.36807193756103
-82.4147265625,68.093994140625
-84.28807678222657,70.44505142211915
-86.6013671875,72.3246875
-89.22238750457764,73.77780487060545
-92.04786952018738,74.80145072937012
-94.98201411247254,75.43129692077636
-97.95889994621277,75.72719902038574
-100.96618373870851,75.74229797363282
-103.94033774375917,75.4446907043457
-106.87191489219666,74.7928938293457
-109.69315856933594,73.77426757812499
-112.34787536621093,72.403173828125
-114.81856384277344,70.68586120605468
-116.9391902065277,68.57601321220399
-118.53638332366944,66.05602031707764
-119.48336356163026,63.20708323478699
-119.76542907714844,60.21823425292969
-117.26436937093735,59.66
-114.26907104492187,59.66
-112.71771484375,61.200429687500005
-111.9087777709961,64.07825866699218
-110.18089683532715,66.5029069519043
-107.76065509796142,68.25549793243407
-104.99404373168946,69.40933303833008
-102.046845703125,70.002236328125
-99.06794967651368,70.12206924438476
-96.06879638671876,69.83166259765625
-93.20464050292968,69.01320861816404
-90.61853393554686,67.48835571289062
-88.71546386718751,65.20240722656249
-87.9015520477295,62.3324356842041
#
-63.705225753784184,75
-66.69505193069577,75
-69.70320810511708,75
-70.90999999999998,73.21174296146492
-70.91,70.20290468708845
-70.91,67.205943823501
-70.91,64.20392468008068
-70.91,61.20684510789579
-70.91,58.20663399476325
-70.91,55.219073302454774
-70.91,52.215490309812594
-70.91,49.213665170442255
-70.90999999999998,46.204864273603015
-70.91,43.219141473707275
-70.91,40.20340369170532
-70.91,37.211611862182615
-70.91,34.202925239515025
-70.91,31.210359407324287
-70.91,28.21581201031804
-70.91,25.20722257090995
-70.91,22.21092629423365
-70.91,19.21194091159152
-69.25588035807013,17.87
-66.24197628423572,17.87
-63.7,18.32986469939351
-63.7,21.31508063627407
-63.7,24.31248404458165
-63.7,27.31987552727078
-63.7,30.31919653292891
-63.7,33.330200700908904
-63.7,36.319866169226884
-63.7,39.32597663160152
-63.7,42.32615069641179
-63.7,45.32640110251407
-63.7,48.31673466770677
-63.7,51.33000491538929
-63.7,54.314183402809725
-63.7,57.3149566504918
-63.7,60.32471277618548
-63.7,63.31829521420615
-63.7,66.32318265795708
-63.7,69.31329369544983
-63.7,72.32112801715732
#
-44.80523300170898,75
-47.79920595556497,75
-50.795225417613985,75
-52.019999999999996,73.22064127381891
-52.02,70.2209022769332
-52.02000000000001,67.21963580902666
-52.02,64.22599481474609
-52.02,61.22625837311614
-52.02,58.226269440851176
-52.02,55.21901854546275
-52.02000000000001,52.21116900069173
-52.019999999999996,49.22324415163894
-52.02,46.219433679843206
-52.02,43.21947050308052
-52.02,40.218368744240145
-52.02000000000001,37.211494209431116
-50.85998209238053,35.38
-47.86193000078201,35.38
-44.86241731643676,35.38
-44.8,38.325570821501316
-44.8,41.31151431530714
-44.8,44.3209026959911
-44.79999999999999,47.32103511001915
-44.8,50.31627745980339
-44.8,53.3207785563526
-44.8,56.321176429861225
-44.8,59.31267824149225
-44.8,62.32778393779416
-44.8,65.3205310341873
-44.8,68.32380917217583
-44.8,71.32596122531686
-44.8,74.31232070922852
-47.12419553518295,25.23
-50.1230299949646,25.23
-52.02,24.128133635520935
-52.02000000000001,21.119627380371092
-52.02000000000001,18.131946296691893
-49.269831132590774,17.87
-46.27849716514349,17.87
-44.8,19.394996757507325
-44.8,22.384431834220887
#
-17.58298910140991,70.12999788284301
-14.638479919433593,69.71263214111327
-11.943782653808594,68.41510284423828
-9.7778515625,66.35094482421876
-8.637822265625001,63.60457702636719
-6.6728230988979345,62.480000000000004
-3.68095972314477,62.48
-2.0123553466796875,63.84537078857422
-2.691733856201172,66.76270133972167
-4.182076873779296,69.35326591491697
-6.2406584167480466,71.53444633483886
-8.638906097412107,73.31042156219482
